character,server,region,class,spec,hero_talent,role,dungeon,key_level,duration_s,damage_done,dps,deaths,item_level,score,medal,affixes,report_code,fight_id,started_at
Qingxingood,Anasterian,CN,Mage,Arcane,Unknown,DPS,Altar of Fangs,19,1782.0,706159933,396270.9,0,328,319.93,none,9|10|147,VmRPFJGtjxygZ1dN,6,1783002229520
飞盾大王,Anasterian,CN,Paladin,Protection,Lightsmith,Tank,Den of Nalorakk,18,1754.9,265423946,151247.5,2,334,455.45,timed,10|9|147,zZgBXaYp3nkcTMrx,14,1784299207787
舔舔我的鹅脚,Anasterian,CN,Priest,Discipline,Oracle,Healer,Den of Nalorakk,18,1754.9,46642732,26578.6,2,334,455.45,timed,10|9|147,zZgBXaYp3nkcTMrx,14,1784299207787
Thernilg,Broxigar,CN,DemonHunter,Devourer,Annihilator,DPS,Den of Nalorakk,18,1754.9,490463610,279482.7,3,334,455.45,timed,10|9|147,zZgBXaYp3nkcTMrx,14,1784299207787
Qingxingood,Anasterian,CN,Mage,Arcane,Spellslinger,DPS,Den of Nalorakk,18,1754.9,631734791,359983.8,1,334,455.45,timed,10|9|147,zZgBXaYp3nkcTMrx,14,1784299207787
Ebe,Anasterian,CN,Druid,Balance,Elune's Chosen,DPS,Den of Nalorakk,18,1754.9,481664500,274468.7,2,334,455.45,timed,10|9|147,zZgBXaYp3nkcTMrx,14,1784299207787
Monksea,Benedictus,EU,Monk,Brewmaster,Master of Harmony,Tank,Kings' Rest,18,1690.1,233705397,138280.5,1,334,458.08,timed,10|9|147,xHp61JY3hya2jmLV,6,1784918949397
Zorthyr,Anasterian,EU,Evoker,Preservation,Chronowarden,Healer,Kings' Rest,18,1690.1,161136147,95342.2,3,334,458.08,timed,10|9|147,xHp61JY3hya2jmLV,6,1784918949397
Azunaa,Anasterian,EU,Mage,Arcane,Spellslinger,DPS,Kings' Rest,18,1690.1,428928771,253791.7,1,334,458.08,timed,10|9|147,xHp61JY3hya2jmLV,6,1784918949397
Charrend,Broxigar,EU,Rogue,Outlaw,Trickster,DPS,Kings' Rest,18,1690.1,405731792,240066.3,3,334,458.08,timed,10|9|147,xHp61JY3hya2jmLV,6,1784918949397
Rendohr,Lycanthoth,EU,DeathKnight,Unholy,San'layn,DPS,Kings' Rest,18,1690.1,354803791,209932.9,1,334,458.08,timed,10|9|147,xHp61JY3hya2jmLV,6,1784918949397
Samalia,Lycanthoth,US,Paladin,Protection,Lightsmith,Tank,Temple of Sethraliss,15,1438.9,320485507,222733.1,0,334,422.15,timed,10|9|147,6ZLrj478k1Pzw2pQ,4,1783566425117
Turtleflows,Benedictus,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Temple of Sethraliss,15,1438.9,84531980,58748.6,0,334,422.15,timed,10|9|147,6ZLrj478k1Pzw2pQ,4,1783566425117
